ProductName,QuantityOnHand,UnitCost,InventoryDate
Metal Plate 1,875,$0.19,2012-05-10
Metal Plate 3,875,$0.17,2012-05-10
Metal Sheet 2,875,$0.18,2012-05-10
Metal Sheet 3,875,$0.29,2012-05-10
Metal Sheet 7,875,$0.26,2012-05-10
Metal Sheet 4,875,$0.33,2012-05-10
Metal Sheet 5,875,$0.23,2012-05-10
Metal Sheet 6,875,$0.22,2012-05-10
Metal Sheet 1,875,$0.19,2012-05-10
Metal Tread Plate,875,$0.22,2012-05-10
LL Nipple,875,$0.20,2012-05-10
HL Nipple,875,$0.44,2012-05-10
Paint - Black,52,$0.21,2012-05-10
Paint - Red,52,$0.21,2012-05-10
Paint - Silver,52,$0.20,2012-05-10
Paint - Blue,52,$0.26,2012-05-10
Paint - Yellow,52,$0.29,2012-05-10
Pinch Bolt,875,$0.26,2012-05-10
Cup-Shaped Race,875,$0.24,2012-05-10
Cone-Shaped Race,875,$0.19,2012-05-10
Reflector,875,$0.40,2012-05-10
LL Mountain Rim,700,$0.21,2012-05-10
ML Mountain Rim,700,$0.21,2012-05-10
HL Mountain Rim,700,$0.28,2012-05-10
LL Road Rim,700,$0.21,2012-05-10
ML Road Rim,700,$0.23,2012-05-10
HL Road Rim,700,$0.20,2012-05-10
Touring Rim,700,$0.23,2012-05-10
LL Mountain Seat Assembly,438,$0.25,2012-05-10
ML Mountain Seat Assembly,438,$0.18,2012-05-10
HL Mountain Seat Assembly,438,$0.21,2012-05-10
LL Road Seat Assembly,438,$0.34,2012-05-10
ML Road Seat Assembly,438,$0.22,2012-05-10
HL Road Seat Assembly,438,$0.23,2012-05-10
LL Touring Seat Assembly,438,$0.29,2012-05-10
ML Touring Seat Assembly,438,$0.36,2012-05-10
HL Touring Seat Assembly,438,$0.19,2012-05-10
LL Spindle/Axle,438,$0.19,2012-05-10
HL Spindle/Axle,438,$0.37,2012-05-10
LL Shell,700,$0.26,2012-05-10
HL Shell,700,$0.22,2012-05-10
Spokes,875,$0.26,2012-05-10
Seat Lug,875,$0.18,2012-05-10
Stem,438,$0.17,2012-05-10
Seat Post,438,$0.44,2012-05-10
Steerer,438,$0.25,2012-05-10
Seat Stays,700,$0.20,2012-05-10
Seat Tube,438,$0.22,2012-05-10
Top Tube,438,$0.30,2012-05-10
Tension Pulley,700,$0.40,2012-05-10
Rear Derailleur Cage,438,$0.38,2012-05-10
"HL Road Frame - Black, 58",438,$0.18,2012-05-10
"HL Road Frame - Red, 58",438,$0.21,2012-05-10
"Sport-100 Helmet, Red",4,$11.29,2012-05-10
"Sport-100 Helmet, Red",4,$12.85,2012-05-10
"Sport-100 Helmet, Red",4,$9.45,2012-05-10
"Sport-100 Helmet, Black",4,$10.95,2012-05-10
"Sport-100 Helmet, Black",4,$11.93,2012-05-10
"Sport-100 Helmet, Black",4,$10.13,2012-05-10
"Mountain Bike Socks, M",4,$3.54,2012-05-10
"Mountain Bike Socks, L",4,$3.09,2012-05-10
"Sport-100 Helmet, Blue",4,$10.97,2012-05-10
"Sport-100 Helmet, Blue",4,$10.43,2012-05-10
"Sport-100 Helmet, Blue",4,$9.85,2012-05-10
AWC Logo Cap,4,$3.36,2012-05-10
AWC Logo Cap,4,$3.10,2012-05-10
AWC Logo Cap,4,$2.67,2012-05-10
"Long-Sleeve Logo Jersey, S",4,$35.18,2012-05-10
"Long-Sleeve Logo Jersey, S",4,$30.89,2012-05-10
"Long-Sleeve Logo Jersey, S",4,$26.54,2012-05-10
"Long-Sleeve Logo Jersey, M",4,$20.51,2012-05-10
"Long-Sleeve Logo Jersey, M",4,$20.37,2012-05-10
"Long-Sleeve Logo Jersey, M",4,$14.86,2012-05-10
"Long-Sleeve Logo Jersey, L",4,$19.15,2012-05-10
"Long-Sleeve Logo Jersey, L",4,$19.01,2012-05-10
"Long-Sleeve Logo Jersey, L",4,$15.49,2012-05-10
"Long-Sleeve Logo Jersey, XL",4,$18.60,2012-05-10
"Long-Sleeve Logo Jersey, XL",4,$18.18,2012-05-10
"Long-Sleeve Logo Jersey, XL",4,$17.67,2012-05-10
"HL Road Frame - Red, 62",408,$506.46,2012-05-10
"HL Road Frame - Red, 62",391,$553.17,2012-05-10
"HL Road Frame - Red, 62",438,$514.55,2012-05-10
"HL Road Frame - Red, 44",411,$513.37,2012-05-10
"HL Road Frame - Red, 44",378,$537.99,2012-05-10
"HL Road Frame - Red, 44",438,$494.91,2012-05-10
"HL Road Frame - Red, 48",438,$718.43,2012-05-10
"HL Road Frame - Red, 48",390,$522.45,2012-05-10
"HL Road Frame - Red, 48",438,$522.66,2012-05-10
"HL Road Frame - Red, 52",438,$679.31,2012-05-10
"HL Road Frame - Red, 52",438,$695.87,2012-05-10
"HL Road Frame - Red, 52",438,$959.66,2012-05-10
"HL Road Frame - Red, 56",438,$774.69,2012-05-10
"HL Road Frame - Red, 56",438,$712.39,2012-05-10
"HL Road Frame - Red, 56",438,$812.43,2012-05-10
"LL Road Frame - Black, 58",457,$131.53,2012-05-10
"LL Road Frame - Black, 58",458,$120.24,2012-05-10
"LL Road Frame - Black, 58",438,$129.06,2012-05-10
"LL Road Frame - Black, 60",437,$171.47,2012-05-10
"LL Road Frame - Black, 60",390,$117.36,2012-05-10
"LL Road Frame - Black, 60",438,$137.12,2012-05-10
"LL Road Frame - Black, 62",438,$161.61,2012-05-10
"LL Road Frame - Black, 62",438,$153.96,2012-05-10
"LL Road Frame - Black, 62",438,$171.35,2012-05-10
"LL Road Frame - Red, 44",438,$124.79,2012-05-10
"LL Road Frame - Red, 44",495,$126.39,2012-05-10
"LL Road Frame - Red, 48",382,$127.93,2012-05-10
"LL Road Frame - Red, 48",442,$120.55,2012-05-10
"LL Road Frame - Red, 52",431,$118.72,2012-05-10
"LL Road Frame - Red, 52",464,$121.63,2012-05-10
"LL Road Frame - Red, 58",438,$164.80,2012-05-10
"LL Road Frame - Red, 58",438,$181.70,2012-05-10
"LL Road Frame - Red, 60",474,$122.98,2012-05-10
"LL Road Frame - Red, 60",381,$114.12,2012-05-10
"LL Road Frame - Red, 62",466,$119.92,2012-05-10
"LL Road Frame - Red, 62",411,$135.82,2012-05-10
"ML Road Frame - Red, 44",438,$370.86,2012-05-10
"ML Road Frame - Red, 48",383,$270.96,2012-05-10
"ML Road Frame - Red, 52",408,$244.12,2012-05-10
"ML Road Frame - Red, 58",438,$319.79,2012-05-10
"ML Road Frame - Red, 60",438,$365.30,2012-05-10
"LL Road Frame - Black, 44",412,$125.19,2012-05-10
"LL Road Frame - Black, 44",477,$112.86,2012-05-10
"LL Road Frame - Black, 44",438,$129.28,2012-05-10
"LL Road Frame - Black, 48",438,$180.13,2012-05-10
"LL Road Frame - Black, 48",438,$177.38,2012-05-10
"LL Road Frame - Black, 48",438,$205.04,2012-05-10
"LL Road Frame - Black, 52",449,$121.09,2012-05-10
"LL Road Frame - Black, 52",375,$115.11,2012-05-10
"LL Road Frame - Black, 52",438,$129.97,2012-05-10
"HL Mountain Frame - Silver, 42",414,$461.18,2012-05-10
"HL Mountain Frame - Silver, 42",400,$474.33,2012-05-10
"HL Mountain Frame - Silver, 42",438,$393.97,2012-05-10
"HL Mountain Frame - Silver, 44",438,$644.57,2012-05-10
"HL Mountain Frame - Silver, 48",486,$607.55,2012-05-10
"HL Mountain Frame - Silver, 46",393,$480.20,2012-05-10
"HL Mountain Frame - Silver, 46",402,$525.60,2012-05-10
"HL Mountain Frame - Silver, 46",438,$426.07,2012-05-10
"HL Mountain Frame - Black, 42",478,$413.89,2012-05-10
"HL Mountain Frame - Black, 42",376,$435.16,2012-05-10
"HL Mountain Frame - Black, 42",438,$414.34,2012-05-10
"HL Mountain Frame - Black, 44",421,$592.74,2012-05-10
"HL Mountain Frame - Black, 48",438,$554.86,2012-05-10
"HL Mountain Frame - Black, 46",438,$657.06,2012-05-10
"HL Mountain Frame - Black, 46",438,$606.01,2012-05-10
"HL Mountain Frame - Black, 46",438,$641.18,2012-05-10
"HL Mountain Frame - Black, 38",438,$468.21,2012-05-10
"HL Mountain Frame - Black, 38",382,$503.78,2012-05-10
"HL Mountain Frame - Black, 38",438,$403.52,2012-05-10
"HL Mountain Frame - Silver, 38",377,$498.05,2012-05-10
"HL Mountain Frame - Silver, 38",480,$480.57,2012-05-10
"HL Mountain Frame - Silver, 38",438,$428.85,2012-05-10
"Road-150 Red, 62",91,$530.30,2012-05-10
"Road-150 Red, 44",84,$537.33,2012-05-10
"Road-150 Red, 48",84,$524.03,2012-05-10
"Road-150 Red, 52",84,$505.39,2012-05-10
"Road-150 Red, 56",88,$517.94,2012-05-10
"Road-450 Red, 58",84,$605.94,2012-05-10
"Road-450 Red, 60",86,$597.84,2012-05-10
"Road-450 Red, 44",80,$530.69,2012-05-10
"Road-450 Red, 48",99,$595.29,2012-05-10
"Road-450 Red, 52",77,$579.98,2012-05-10
"Road-650 Red, 58",77,$109.39,2012-05-10
"Road-650 Red, 58",88,$286.58,2012-05-10
"Road-650 Red, 60",85,$100.22,2012-05-10
"Road-650 Red, 60",84,$287.51,2012-05-10
"Road-650 Red, 62",82,$300.49,2012-05-10
"Road-650 Red, 62",97,$260.57,2012-05-10
"Road-650 Red, 44",97,$116.96,2012-05-10
"Road-650 Red, 44",94,$160.13,2012-05-10
"Road-650 Red, 48",89,$107.02,2012-05-10
"Road-650 Red, 48",75,$308.67,2012-05-10
"Road-650 Red, 52",85,$113.86,2012-05-10
"Road-650 Red, 52",78,$271.45,2012-05-10
"Road-650 Black, 58",78,$294.01,2012-05-10
"Road-650 Black, 58",95,$292.54,2012-05-10
"Road-650 Black, 60",82,$102.08,2012-05-10
"Road-650 Black, 60",84,$312.18,2012-05-10
"Road-650 Black, 62",82,$289.99,2012-05-10
"Road-650 Black, 62",89,$317.15,2012-05-10
"Road-650 Black, 44",87,$107.35,2012-05-10
"Road-650 Black, 44",90,$319.14,2012-05-10
"Road-650 Black, 48",87,$295.01,2012-05-10
"Road-650 Black, 48",88,$325.49,2012-05-10
"Road-650 Black, 52",90,$102.69,2012-05-10
"Road-650 Black, 52",76,$245.16,2012-05-10
"Mountain-100 Silver, 38",88,$565.70,2012-05-10
"Mountain-100 Silver, 42",81,$604.35,2012-05-10
"Mountain-100 Silver, 44",88,$484.05,2012-05-10
"Mountain-100 Silver, 48",79,$489.19,2012-05-10
"Mountain-100 Black, 38",75,$491.57,2012-05-10
"Mountain-100 Black, 42",80,$515.65,2012-05-10
"Mountain-100 Black, 44",96,$531.09,2012-05-10
"Mountain-100 Black, 48",86,$501.61,2012-05-10
"Mountain-200 Silver, 38",93,$808.12,2012-05-10
"Mountain-200 Silver, 38",88,$713.68,2012-05-10
"Mountain-200 Silver, 42",92,$738.52,2012-05-10
"Mountain-200 Silver, 42",88,$700.58,2012-05-10
"Mountain-200 Silver, 46",90,$820.78,2012-05-10
"Mountain-200 Silver, 46",88,$688.55,2012-05-10
"Mountain-200 Black, 38",98,$892.34,2012-05-10
"Mountain-200 Black, 38",88,$666.60,2012-05-10
"Mountain-200 Black, 42",96,$776.91,2012-05-10
"Mountain-200 Black, 42",88,$666.93,2012-05-10
"Mountain-200 Black, 46",73,$801.44,2012-05-10
"Mountain-200 Black, 46",88,$691.27,2012-05-10
"Mountain-300 Black, 38",99,$491.96,2012-05-10
"Mountain-300 Black, 40",84,$437.27,2012-05-10
"Mountain-300 Black, 44",100,$423.63,2012-05-10
"Mountain-300 Black, 48",92,$394.80,2012-05-10
"Road-250 Red, 44",78,$932.35,2012-05-10
"Road-250 Red, 48",93,$919.39,2012-05-10
"Road-250 Red, 52",91,$869.18,2012-05-10
"Road-250 Red, 58",80,$958.67,2012-05-10
"Road-250 Red, 58",88,$960.59,2012-05-10
"Road-250 Black, 44",87,$934.58,2012-05-10
"Road-250 Black, 44",88,$953.14,2012-05-10
"Road-250 Black, 48",88,$828.37,2012-05-10
"Road-250 Black, 48",88,$835.21,2012-05-10
"Road-250 Black, 52",86,$821.06,2012-05-10
"Road-250 Black, 52",88,$856.80,2012-05-10
"Road-250 Black, 58",91,$932.03,2012-05-10
"Road-250 Black, 58",88,$876.87,2012-05-10
"Road-550-W Yellow, 38",97,$350.76,2012-05-10
"Road-550-W Yellow, 38",88,$434.57,2012-05-10
"Road-550-W Yellow, 40",80,$402.69,2012-05-10
"Road-550-W Yellow, 40",88,$470.95,2012-05-10
"Road-550-W Yellow, 42",89,$402.54,2012-05-10
"Road-550-W Yellow, 42",88,$520.82,2012-05-10
"Road-550-W Yellow, 44",86,$403.27,2012-05-10
"Road-550-W Yellow, 44",88,$443.98,2012-05-10
"Road-550-W Yellow, 48",80,$364.72,2012-05-10
"Road-550-W Yellow, 48",88,$422.84,2012-05-10
LL Fork,458,$57.09,2012-05-10
ML Fork,438,$76.30,2012-05-10
HL Fork,414,$82.44,2012-05-10
LL Headset,425,$13.12,2012-05-10
ML Headset,376,$35.11,2012-05-10
HL Headset,449,$47.55,2012-05-10
LL Mountain Handlebars,421,$17.95,2012-05-10
LL Mountain Handlebars,438,$13.45,2012-05-10
ML Mountain Handlebars,458,$20.38,2012-05-10
ML Mountain Handlebars,438,$18.97,2012-05-10
HL Mountain Handlebars,378,$36.88,2012-05-10
HL Mountain Handlebars,438,$37.42,2012-05-10
LL Road Handlebars,427,$16.17,2012-05-10
LL Road Handlebars,438,$17.08,2012-05-10
ML Road Handlebars,438,$25.06,2012-05-10
ML Road Handlebars,438,$26.96,2012-05-10
HL Road Handlebars,455,$42.35,2012-05-10
HL Road Handlebars,438,$42.72,2012-05-10
"ML Mountain Frame - Black, 38",495,$130.00,2012-05-10
LL Mountain Front Wheel,399,$23.09,2012-05-10
ML Mountain Front Wheel,450,$77.86,2012-05-10
HL Mountain Front Wheel,456,$112.86,2012-05-10
LL Road Front Wheel,438,$32.63,2012-05-10
ML Road Front Wheel,433,$84.76,2012-05-10
HL Road Front Wheel,500,$130.49,2012-05-10
Touring Front Wheel,438,$89.47,2012-05-10
"ML Road Frame-W - Yellow, 38",426,$204.33,2012-05-10
"ML Road Frame-W - Yellow, 38",438,$224.69,2012-05-10
LL Mountain Rear Wheel,391,$35.77,2012-05-10
ML Mountain Rear Wheel,495,$87.89,2012-05-10
HL Mountain Rear Wheel,405,$140.70,2012-05-10
LL Road Rear Wheel,414,$46.69,2012-05-10
ML Road Rear Wheel,386,$118.08,2012-05-10
HL Road Rear Wheel,389,$129.78,2012-05-10
Touring Rear Wheel,438,$98.67,2012-05-10
"ML Mountain Frame - Black, 40",453,$134.58,2012-05-10
"ML Mountain Frame - Black, 44",497,$137.36,2012-05-10
"ML Mountain Frame - Black, 48",407,$147.16,2012-05-10
"ML Road Frame-W - Yellow, 40",459,$213.12,2012-05-10
"ML Road Frame-W - Yellow, 40",438,$250.47,2012-05-10
"ML Road Frame-W - Yellow, 42",438,$284.51,2012-05-10
"ML Road Frame-W - Yellow, 42",438,$355.21,2012-05-10
"ML Road Frame-W - Yellow, 44",473,$198.46,2012-05-10
"ML Road Frame-W - Yellow, 44",438,$187.54,2012-05-10
"ML Road Frame-W - Yellow, 48",387,$232.69,2012-05-10
"ML Road Frame-W - Yellow, 48",438,$248.74,2012-05-10
"HL Road Frame - Black, 62",438,$646.08,2012-05-10
"HL Road Frame - Black, 62",438,$847.76,2012-05-10
"HL Road Frame - Black, 44",387,$532.79,2012-05-10
"HL Road Frame - Black, 44",438,$537.84,2012-05-10
"HL Road Frame - Black, 48",390,$485.17,2012-05-10
"HL Road Frame - Black, 48",438,$583.01,2012-05-10
"HL Road Frame - Black, 52",438,$722.51,2012-05-10
"HL Road Frame - Black, 52",438,$948.99,2012-05-10
"Men's Sports Shorts, S",4,$23.30,2012-05-10
"Touring-Panniers, Large",4,$51.30,2012-05-10
Cable Lock,4,$9.98,2012-05-10
Minipump,4,$8.31,2012-05-10
Mountain Pump,4,$11.44,2012-05-10
Taillights - Battery-Powered,4,$5.80,2012-05-10
Headlights - Dual-Beam,4,$15.29,2012-05-10
Headlights - Weatherproof,4,$19.17,2012-05-10
"Men's Sports Shorts, M",4,$19.64,2012-05-10
"Men's Sports Shorts, L",4,$26.68,2012-05-10
"Men's Sports Shorts, XL",4,$24.04,2012-05-10
"Women's Tights, S",4,$26.79,2012-05-10
"Women's Tights, M",4,$32.33,2012-05-10
"Women's Tights, L",4,$27.55,2012-05-10
"Men's Bib-Shorts, S",4,$39.53,2012-05-10
"Men's Bib-Shorts, M",4,$31.77,2012-05-10
"Men's Bib-Shorts, L",4,$37.31,2012-05-10
"Half-Finger Gloves, S",4,$10.26,2012-05-10
"Half-Finger Gloves, S",4,$7.56,2012-05-10
"Half-Finger Gloves, M",4,$9.97,2012-05-10
"Half-Finger Gloves, M",4,$7.55,2012-05-10
"Half-Finger Gloves, L",4,$8.44,2012-05-10
"Half-Finger Gloves, L",4,$8.41,2012-05-10
"Full-Finger Gloves, S",4,$13.83,2012-05-10
"Full-Finger Gloves, M",4,$12.15,2012-05-10
"Full-Finger Gloves, L",4,$13.23,2012-05-10
"Classic Vest, S",4,$17.32,2012-05-10
"Classic Vest, M",4,$18.38,2012-05-10
"Classic Vest, L",4,$25.96,2012-05-10
"Women's Mountain Shorts, S",4,$20.82,2012-05-10
"Women's Mountain Shorts, M",4,$23.27,2012-05-10
"Women's Mountain Shorts, L",4,$21.94,2012-05-10
Water Bottle - 30 oz.,4,$1.68,2012-05-10
Mountain Bottle Cage,4,$3.98,2012-05-10
Road Bottle Cage,4,$3.47,2012-05-10
Patch Kit/8 Patches,4,$0.73,2012-05-10
"Racing Socks, M",4,$3.43,2012-05-10
"Racing Socks, L",4,$3.28,2012-05-10
Hitch Rack - 4-Bike,4,$37.05,2012-05-10
Bike Wash - Dissolver,4,$2.50,2012-05-10
Fender Set - Mountain,4,$8.76,2012-05-10
All-Purpose Bike Stand,4,$54.73,2012-05-10
Hydration Pack - 70 oz.,4,$19.45,2012-05-10
"Short-Sleeve Classic Jersey, S",4,$15.52,2012-05-10
"Short-Sleeve Classic Jersey, M",4,$29.16,2012-05-10
"Short-Sleeve Classic Jersey, L",4,$16.94,2012-05-10
"Short-Sleeve Classic Jersey, XL",4,$17.54,2012-05-10
"HL Touring Frame - Yellow, 60",438,$297.66,2012-05-10
"LL Touring Frame - Yellow, 62",438,$103.54,2012-05-10
"HL Touring Frame - Yellow, 46",438,$334.27,2012-05-10
"HL Touring Frame - Yellow, 50",438,$353.48,2012-05-10
"HL Touring Frame - Yellow, 54",438,$306.50,2012-05-10
"HL Touring Frame - Blue, 46",438,$306.86,2012-05-10
"HL Touring Frame - Blue, 50",438,$313.32,2012-05-10
"HL Touring Frame - Blue, 54",438,$309.21,2012-05-10
"HL Touring Frame - Blue, 60",438,$316.57,2012-05-10
Rear Derailleur,438,$39.04,2012-05-10
"LL Touring Frame - Blue, 50",438,$104.88,2012-05-10
"LL Touring Frame - Blue, 54",438,$118.91,2012-05-10
"LL Touring Frame - Blue, 58",438,$102.23,2012-05-10
"LL Touring Frame - Blue, 62",438,$99.50,2012-05-10
"LL Touring Frame - Yellow, 44",438,$109.86,2012-05-10
"LL Touring Frame - Yellow, 50",438,$97.65,2012-05-10
"LL Touring Frame - Yellow, 54",438,$180.89,2012-05-10
"LL Touring Frame - Yellow, 58",438,$121.10,2012-05-10
"LL Touring Frame - Blue, 44",438,$105.44,2012-05-10
"ML Mountain Frame-W - Silver, 40",438,$122.42,2012-05-10
"ML Mountain Frame-W - Silver, 42",438,$116.40,2012-05-10
"ML Mountain Frame-W - Silver, 46",438,$122.83,2012-05-10
Rear Brakes,438,$35.88,2012-05-10
LL Mountain Seat/Saddle,438,$9.05,2012-05-10
ML Mountain Seat/Saddle,438,$12.83,2012-05-10
HL Mountain Seat/Saddle,438,$17.68,2012-05-10
LL Road Seat/Saddle,438,$9.73,2012-05-10
ML Road Seat/Saddle,438,$16.63,2012-05-10
HL Road Seat/Saddle,438,$20.96,2012-05-10
LL Touring Seat/Saddle,438,$7.96,2012-05-10
ML Touring Seat/Saddle,438,$12.69,2012-05-10
HL Touring Seat/Saddle,438,$15.58,2012-05-10
