ProductName,QuantityOnHand,UnitCost,InventoryDate
Thin-Jam Hex Nut 12,875,$0.30,2012-05-08
Thin-Jam Hex Nut 11,875,$0.42,2012-05-08
Hex Nut 5,875,$0.23,2012-05-08
Hex Nut 6,875,$0.34,2012-05-08
Hex Nut 16,875,$0.28,2012-05-08
Hex Nut 17,875,$0.21,2012-05-08
Hex Nut 7,875,$0.22,2012-05-08
Hex Nut 8,875,$0.22,2012-05-08
Hex Nut 9,875,$0.18,2012-05-08
Hex Nut 22,875,$0.20,2012-05-08
Hex Nut 23,875,$0.40,2012-05-08
Hex Nut 12,875,$0.28,2012-05-08
Hex Nut 13,875,$0.20,2012-05-08
Hex Nut 1,875,$0.24,2012-05-08
Hex Nut 10,875,$0.21,2012-05-08
Hex Nut 11,875,$0.37,2012-05-08
Hex Nut 2,875,$0.19,2012-05-08
Hex Nut 20,875,$0.19,2012-05-08
Hex Nut 21,875,$0.33,2012-05-08
Hex Nut 3,875,$0.25,2012-05-08
Hex Nut 14,875,$0.29,2012-05-08
Hex Nut 15,875,$0.26,2012-05-08
Hex Nut 4,875,$0.38,2012-05-08
Hex Nut 18,875,$0.31,2012-05-08
Hex Nut 19,875,$0.18,2012-05-08
Handlebar Tube,700,$0.18,2012-05-08
Head Tube,700,$0.28,2012-05-08
LL Hub,438,$0.51,2012-05-08
HL Hub,438,$0.23,2012-05-08
Keyed Washer,875,$0.23,2012-05-08
External Lock Washer 3,875,$0.20,2012-05-08
External Lock Washer 4,875,$0.20,2012-05-08
External Lock Washer 9,875,$0.25,2012-05-08
External Lock Washer 5,875,$0.42,2012-05-08
External Lock Washer 7,875,$0.23,2012-05-08
External Lock Washer 6,875,$0.21,2012-05-08
External Lock Washer 1,875,$0.24,2012-05-08
External Lock Washer 8,875,$0.24,2012-05-08
External Lock Washer 2,875,$0.23,2012-05-08
Internal Lock Washer 3,875,$0.17,2012-05-08
Internal Lock Washer 4,875,$0.18,2012-05-08
Internal Lock Washer 9,875,$0.25,2012-05-08
Internal Lock Washer 5,875,$0.16,2012-05-08
Internal Lock Washer 7,875,$0.24,2012-05-08
Internal Lock Washer 6,875,$0.16,2012-05-08
Internal Lock Washer 10,875,$0.26,2012-05-08
Internal Lock Washer 1,875,$0.26,2012-05-08
Internal Lock Washer 8,875,$0.43,2012-05-08
Internal Lock Washer 2,875,$0.30,2012-05-08
Thin-Jam Lock Nut 9,875,$0.22,2012-05-08
Thin-Jam Lock Nut 10,875,$0.19,2012-05-08
Thin-Jam Lock Nut 1,875,$0.22,2012-05-08
Thin-Jam Lock Nut 2,875,$0.29,2012-05-08
Thin-Jam Lock Nut 15,875,$0.36,2012-05-08
Thin-Jam Lock Nut 16,875,$0.19,2012-05-08
Thin-Jam Lock Nut 5,875,$0.29,2012-05-08
Thin-Jam Lock Nut 6,875,$0.20,2012-05-08
Thin-Jam Lock Nut 3,875,$0.31,2012-05-08
Thin-Jam Lock Nut 4,875,$0.20,2012-05-08
Thin-Jam Lock Nut 13,875,$0.17,2012-05-08
Thin-Jam Lock Nut 14,875,$0.29,2012-05-08
Thin-Jam Lock Nut 7,875,$0.20,2012-05-08
Thin-Jam Lock Nut 8,875,$0.19,2012-05-08
Thin-Jam Lock Nut 12,875,$0.18,2012-05-08
Thin-Jam Lock Nut 11,875,$0.28,2012-05-08
Lock Nut 5,875,$0.24,2012-05-08
Lock Nut 6,875,$0.24,2012-05-08
Lock Nut 16,875,$0.17,2012-05-08
Lock Nut 17,875,$0.20,2012-05-08
Lock Nut 7,875,$0.29,2012-05-08
Lock Nut 8,875,$0.34,2012-05-08
Lock Nut 9,875,$0.17,2012-05-08
Lock Nut 22,875,$0.27,2012-05-08
Lock Nut 23,875,$0.18,2012-05-08
Lock Nut 12,875,$0.19,2012-05-08
Lock Nut 13,875,$0.35,2012-05-08
Lock Nut 1,875,$0.20,2012-05-08
Lock Nut 10,875,$0.32,2012-05-08
Lock Nut 11,875,$0.24,2012-05-08
Lock Nut 2,875,$0.25,2012-05-08
Lock Nut 20,875,$0.21,2012-05-08
Lock Nut 21,875,$0.35,2012-05-08
Lock Nut 3,875,$0.27,2012-05-08
Lock Nut 14,875,$0.20,2012-05-08
Lock Nut 15,875,$0.19,2012-05-08
Lock Nut 4,875,$0.31,2012-05-08
Lock Nut 19,875,$0.24,2012-05-08
Lock Nut 18,875,$0.27,2012-05-08
Lock Ring,875,$0.28,2012-05-08
Lower Head Race,875,$0.19,2012-05-08
Lock Washer 4,875,$0.32,2012-05-08
Lock Washer 5,875,$0.22,2012-05-08
Lock Washer 10,875,$0.21,2012-05-08
Lock Washer 6,875,$0.38,2012-05-08
Lock Washer 13,875,$0.17,2012-05-08
Lock Washer 8,875,$0.20,2012-05-08
Lock Washer 1,875,$0.19,2012-05-08
Lock Washer 7,875,$0.35,2012-05-08
Lock Washer 12,875,$0.24,2012-05-08
Lock Washer 2,875,$0.25,2012-05-08
Lock Washer 9,875,$0.24,2012-05-08
Lock Washer 3,875,$0.27,2012-05-08
Lock Washer 11,875,$0.23,2012-05-08
Metal Angle,875,$0.19,2012-05-08
Metal Bar 1,875,$0.19,2012-05-08
Metal Bar 2,875,$0.28,2012-05-08
Metal Plate 2,875,$0.34,2012-05-08
Metal Plate 1,875,$0.19,2012-05-08
Metal Plate 3,875,$0.17,2012-05-08
Metal Sheet 2,875,$0.18,2012-05-08
Metal Sheet 3,875,$0.29,2012-05-08
Metal Sheet 7,875,$0.26,2012-05-08
Metal Sheet 4,875,$0.32,2012-05-08
Metal Sheet 5,875,$0.24,2012-05-08
Metal Sheet 6,875,$0.22,2012-05-08
Metal Sheet 1,875,$0.19,2012-05-08
Metal Tread Plate,875,$0.22,2012-05-08
LL Nipple,875,$0.20,2012-05-08
HL Nipple,875,$0.44,2012-05-08
Paint - Black,52,$0.21,2012-05-08
Paint - Red,52,$0.21,2012-05-08
Paint - Silver,52,$0.20,2012-05-08
Paint - Blue,52,$0.26,2012-05-08
Paint - Yellow,52,$0.29,2012-05-08
Pinch Bolt,875,$0.26,2012-05-08
Cup-Shaped Race,875,$0.24,2012-05-08
Cone-Shaped Race,875,$0.19,2012-05-08
Reflector,875,$0.40,2012-05-08
LL Mountain Rim,700,$0.21,2012-05-08
ML Mountain Rim,700,$0.21,2012-05-08
HL Mountain Rim,700,$0.28,2012-05-08
LL Road Rim,700,$0.21,2012-05-08
ML Road Rim,700,$0.23,2012-05-08
HL Road Rim,700,$0.20,2012-05-08
Touring Rim,700,$0.23,2012-05-08
LL Mountain Seat Assembly,438,$0.25,2012-05-08
ML Mountain Seat Assembly,438,$0.18,2012-05-08
HL Mountain Seat Assembly,438,$0.21,2012-05-08
LL Road Seat Assembly,438,$0.34,2012-05-08
ML Road Seat Assembly,438,$0.22,2012-05-08
HL Road Seat Assembly,438,$0.23,2012-05-08
LL Touring Seat Assembly,438,$0.30,2012-05-08
ML Touring Seat Assembly,438,$0.36,2012-05-08
HL Touring Seat Assembly,438,$0.18,2012-05-08
LL Spindle/Axle,438,$0.19,2012-05-08
HL Spindle/Axle,438,$0.37,2012-05-08
LL Shell,700,$0.26,2012-05-08
HL Shell,700,$0.22,2012-05-08
Spokes,875,$0.26,2012-05-08
Seat Lug,875,$0.18,2012-05-08
Stem,438,$0.17,2012-05-08
Seat Post,438,$0.44,2012-05-08
Steerer,438,$0.25,2012-05-08
Seat Stays,700,$0.20,2012-05-08
Seat Tube,438,$0.22,2012-05-08
Top Tube,438,$0.30,2012-05-08
Tension Pulley,700,$0.40,2012-05-08
Rear Derailleur Cage,438,$0.38,2012-05-08
"HL Road Frame - Black, 58",438,$0.18,2012-05-08
"HL Road Frame - Red, 58",438,$0.21,2012-05-08
"Sport-100 Helmet, Red",4,$11.23,2012-05-08
"Sport-100 Helmet, Red",4,$12.95,2012-05-08
"Sport-100 Helmet, Red",4,$9.46,2012-05-08
"Sport-100 Helmet, Black",4,$10.95,2012-05-08
"Sport-100 Helmet, Black",4,$11.88,2012-05-08
"Sport-100 Helmet, Black",4,$10.08,2012-05-08
"Mountain Bike Socks, M",4,$3.54,2012-05-08
"Mountain Bike Socks, L",4,$3.09,2012-05-08
"Sport-100 Helmet, Blue",4,$10.94,2012-05-08
"Sport-100 Helmet, Blue",4,$10.42,2012-05-08
"Sport-100 Helmet, Blue",4,$9.87,2012-05-08
AWC Logo Cap,4,$3.35,2012-05-08
AWC Logo Cap,4,$3.12,2012-05-08
AWC Logo Cap,4,$2.66,2012-05-08
"Long-Sleeve Logo Jersey, S",4,$35.11,2012-05-08
"Long-Sleeve Logo Jersey, S",4,$30.82,2012-05-08
"Long-Sleeve Logo Jersey, S",4,$26.61,2012-05-08
"Long-Sleeve Logo Jersey, M",4,$20.53,2012-05-08
"Long-Sleeve Logo Jersey, M",4,$20.33,2012-05-08
"Long-Sleeve Logo Jersey, M",4,$14.99,2012-05-08
"Long-Sleeve Logo Jersey, L",4,$19.11,2012-05-08
"Long-Sleeve Logo Jersey, L",4,$19.05,2012-05-08
"Long-Sleeve Logo Jersey, L",4,$15.49,2012-05-08
"Long-Sleeve Logo Jersey, XL",4,$18.57,2012-05-08
"Long-Sleeve Logo Jersey, XL",4,$18.23,2012-05-08
"Long-Sleeve Logo Jersey, XL",4,$17.78,2012-05-08
"HL Road Frame - Red, 62",408,$506.41,2012-05-08
"HL Road Frame - Red, 62",391,$549.48,2012-05-08
"HL Road Frame - Red, 62",438,$511.84,2012-05-08
"HL Road Frame - Red, 44",411,$514.45,2012-05-08
"HL Road Frame - Red, 44",378,$538.48,2012-05-08
"HL Road Frame - Red, 44",438,$492.40,2012-05-08
"HL Road Frame - Red, 48",438,$719.58,2012-05-08
"HL Road Frame - Red, 48",390,$520.84,2012-05-08
"HL Road Frame - Red, 48",438,$523.87,2012-05-08
"HL Road Frame - Red, 52",438,$684.78,2012-05-08
"HL Road Frame - Red, 52",438,$700.41,2012-05-08
"HL Road Frame - Red, 52",438,$955.55,2012-05-08
"HL Road Frame - Red, 56",438,$769.14,2012-05-08
"HL Road Frame - Red, 56",438,$713.03,2012-05-08
"HL Road Frame - Red, 56",438,$815.36,2012-05-08
"LL Road Frame - Black, 58",457,$131.37,2012-05-08
"LL Road Frame - Black, 58",458,$119.86,2012-05-08
"LL Road Frame - Black, 58",438,$128.65,2012-05-08
"LL Road Frame - Black, 60",437,$170.35,2012-05-08
"LL Road Frame - Black, 60",390,$116.95,2012-05-08
"LL Road Frame - Black, 60",438,$137.74,2012-05-08
"LL Road Frame - Black, 62",438,$162.14,2012-05-08
"LL Road Frame - Black, 62",438,$152.96,2012-05-08
"LL Road Frame - Black, 62",438,$172.80,2012-05-08
"LL Road Frame - Red, 44",438,$125.58,2012-05-08
"LL Road Frame - Red, 44",495,$126.97,2012-05-08
"LL Road Frame - Red, 48",382,$127.87,2012-05-08
"LL Road Frame - Red, 48",442,$120.66,2012-05-08
"LL Road Frame - Red, 52",431,$119.52,2012-05-08
"LL Road Frame - Red, 52",464,$121.85,2012-05-08
"LL Road Frame - Red, 58",438,$165.37,2012-05-08
"LL Road Frame - Red, 58",438,$180.51,2012-05-08
"LL Road Frame - Red, 60",474,$122.48,2012-05-08
"LL Road Frame - Red, 60",381,$114.24,2012-05-08
"LL Road Frame - Red, 62",466,$119.89,2012-05-08
"LL Road Frame - Red, 62",411,$136.50,2012-05-08
"ML Road Frame - Red, 44",438,$370.42,2012-05-08
"ML Road Frame - Red, 48",383,$270.25,2012-05-08
"ML Road Frame - Red, 52",408,$242.61,2012-05-08
"ML Road Frame - Red, 58",438,$320.59,2012-05-08
"ML Road Frame - Red, 60",438,$366.22,2012-05-08
"LL Road Frame - Black, 44",412,$124.97,2012-05-08
"LL Road Frame - Black, 44",477,$112.34,2012-05-08
"LL Road Frame - Black, 44",438,$129.38,2012-05-08
"LL Road Frame - Black, 48",438,$179.09,2012-05-08
"LL Road Frame - Black, 48",438,$177.34,2012-05-08
"LL Road Frame - Black, 48",438,$204.37,2012-05-08
"LL Road Frame - Black, 52",449,$120.74,2012-05-08
"LL Road Frame - Black, 52",375,$114.66,2012-05-08
"LL Road Frame - Black, 52",438,$130.61,2012-05-08
"HL Mountain Frame - Silver, 42",414,$461.09,2012-05-08
"HL Mountain Frame - Silver, 42",400,$476.47,2012-05-08
"HL Mountain Frame - Silver, 42",438,$395.95,2012-05-08
"HL Mountain Frame - Silver, 44",438,$641.36,2012-05-08
"HL Mountain Frame - Silver, 48",486,$606.59,2012-05-08
"HL Mountain Frame - Silver, 46",393,$481.89,2012-05-08
"HL Mountain Frame - Silver, 46",402,$528.08,2012-05-08
"HL Mountain Frame - Silver, 46",438,$426.67,2012-05-08
"HL Mountain Frame - Black, 42",478,$411.34,2012-05-08
"HL Mountain Frame - Black, 42",376,$433.30,2012-05-08
"HL Mountain Frame - Black, 42",438,$414.47,2012-05-08
"HL Mountain Frame - Black, 44",421,$590.67,2012-05-08
"HL Mountain Frame - Black, 48",438,$553.98,2012-05-08
"HL Mountain Frame - Black, 46",438,$656.61,2012-05-08
"HL Mountain Frame - Black, 46",438,$606.86,2012-05-08
"HL Mountain Frame - Black, 46",438,$645.70,2012-05-08
"HL Mountain Frame - Black, 38",438,$471.17,2012-05-08
"HL Mountain Frame - Black, 38",382,$503.68,2012-05-08
"HL Mountain Frame - Black, 38",438,$402.92,2012-05-08
"HL Mountain Frame - Silver, 38",377,$496.27,2012-05-08
"HL Mountain Frame - Silver, 38",480,$478.85,2012-05-08
"HL Mountain Frame - Silver, 38",438,$431.78,2012-05-08
"Road-150 Red, 62",91,$532.49,2012-05-08
"Road-150 Red, 44",84,$538.35,2012-05-08
"Road-150 Red, 48",84,$522.05,2012-05-08
"Road-150 Red, 52",84,$505.14,2012-05-08
"Road-150 Red, 56",88,$521.48,2012-05-08
"Road-450 Red, 58",84,$610.63,2012-05-08
"Road-450 Red, 60",86,$593.92,2012-05-08
"Road-450 Red, 44",80,$530.48,2012-05-08
"Road-450 Red, 48",99,$591.56,2012-05-08
"Road-450 Red, 52",77,$578.65,2012-05-08
"Road-650 Red, 58",77,$109.15,2012-05-08
"Road-650 Red, 58",88,$285.52,2012-05-08
"Road-650 Red, 60",85,$100.02,2012-05-08
"Road-650 Red, 60",84,$286.11,2012-05-08
"Road-650 Red, 62",82,$300.22,2012-05-08
"Road-650 Red, 62",97,$260.64,2012-05-08
"Road-650 Red, 44",97,$116.87,2012-05-08
"Road-650 Red, 44",95,$159.44,2012-05-08
"Road-650 Red, 48",89,$107.28,2012-05-08
"Road-650 Red, 48",76,$306.28,2012-05-08
"Road-650 Red, 52",85,$113.64,2012-05-08
"Road-650 Red, 52",78,$273.42,2012-05-08
"Road-650 Black, 58",78,$292.10,2012-05-08
"Road-650 Black, 58",96,$293.59,2012-05-08
"Road-650 Black, 60",82,$101.58,2012-05-08
"Road-650 Black, 60",84,$313.34,2012-05-08
"Road-650 Black, 62",82,$290.69,2012-05-08
"Road-650 Black, 62",89,$317.29,2012-05-08
"Road-650 Black, 44",87,$107.06,2012-05-08
"Road-650 Black, 44",90,$319.05,2012-05-08
"Road-650 Black, 48",87,$295.31,2012-05-08
"Road-650 Black, 48",88,$325.39,2012-05-08
"Road-650 Black, 52",90,$103.01,2012-05-08
"Road-650 Black, 52",76,$244.21,2012-05-08
"Mountain-100 Silver, 38",88,$564.63,2012-05-08
"Mountain-100 Silver, 42",81,$603.87,2012-05-08
"Mountain-100 Silver, 44",88,$481.93,2012-05-08
"Mountain-100 Silver, 48",79,$485.30,2012-05-08
"Mountain-100 Black, 38",75,$490.25,2012-05-08
"Mountain-100 Black, 42",80,$518.56,2012-05-08
"Mountain-100 Black, 44",96,$529.39,2012-05-08
"Mountain-100 Black, 48",86,$501.36,2012-05-08
"Mountain-200 Silver, 38",94,$807.56,2012-05-08
"Mountain-200 Silver, 38",88,$711.05,2012-05-08
"Mountain-200 Silver, 42",75,$736.60,2012-05-08
"Mountain-200 Silver, 42",88,$703.96,2012-05-08
"Mountain-200 Silver, 46",90,$820.45,2012-05-08
"Mountain-200 Silver, 46",88,$682.60,2012-05-08
"Mountain-200 Black, 38",98,$887.19,2012-05-08
"Mountain-200 Black, 38",88,$666.80,2012-05-08
"Mountain-200 Black, 42",96,$772.27,2012-05-08
"Mountain-200 Black, 42",88,$665.08,2012-05-08
"Mountain-200 Black, 46",77,$803.05,2012-05-08
"Mountain-200 Black, 46",88,$694.67,2012-05-08
"Mountain-300 Black, 38",99,$494.82,2012-05-08
"Mountain-300 Black, 40",84,$435.53,2012-05-08
"Mountain-300 Black, 44",100,$425.58,2012-05-08
"Mountain-300 Black, 48",92,$391.23,2012-05-08
"Road-250 Red, 44",78,$934.78,2012-05-08
"Road-250 Red, 48",94,$917.01,2012-05-08
"Road-250 Red, 52",92,$869.18,2012-05-08
"Road-250 Red, 58",84,$953.52,2012-05-08
"Road-250 Red, 58",88,$958.29,2012-05-08
"Road-250 Black, 44",87,$931.51,2012-05-08
"Road-250 Black, 44",88,$950.10,2012-05-08
"Road-250 Black, 48",88,$828.13,2012-05-08
"Road-250 Black, 48",88,$832.96,2012-05-08
"Road-250 Black, 52",89,$814.21,2012-05-08
"Road-250 Black, 52",88,$854.32,2012-05-08
"Road-250 Black, 58",91,$931.66,2012-05-08
"Road-250 Black, 58",88,$881.01,2012-05-08
"Road-550-W Yellow, 38",97,$352.80,2012-05-08
"Road-550-W Yellow, 38",88,$433.83,2012-05-08
"Road-550-W Yellow, 40",80,$402.57,2012-05-08
"Road-550-W Yellow, 40",88,$470.35,2012-05-08
"Road-550-W Yellow, 42",89,$401.86,2012-05-08
"Road-550-W Yellow, 42",88,$524.22,2012-05-08
"Road-550-W Yellow, 44",86,$403.12,2012-05-08
"Road-550-W Yellow, 44",88,$443.05,2012-05-08
"Road-550-W Yellow, 48",80,$364.03,2012-05-08
"Road-550-W Yellow, 48",88,$422.98,2012-05-08
LL Fork,458,$56.63,2012-05-08
ML Fork,438,$76.47,2012-05-08
HL Fork,414,$82.36,2012-05-08
LL Headset,425,$13.10,2012-05-08
ML Headset,376,$35.30,2012-05-08
HL Headset,449,$47.36,2012-05-08
LL Mountain Handlebars,421,$17.96,2012-05-08
LL Mountain Handlebars,438,$13.46,2012-05-08
ML Mountain Handlebars,458,$20.41,2012-05-08
ML Mountain Handlebars,438,$18.94,2012-05-08
HL Mountain Handlebars,378,$36.73,2012-05-08
HL Mountain Handlebars,438,$37.63,2012-05-08
LL Road Handlebars,427,$16.17,2012-05-08
LL Road Handlebars,438,$17.00,2012-05-08
ML Road Handlebars,438,$25.07,2012-05-08
ML Road Handlebars,438,$26.98,2012-05-08
HL Road Handlebars,455,$42.30,2012-05-08
HL Road Handlebars,438,$42.54,2012-05-08
"ML Mountain Frame - Black, 38",495,$129.51,2012-05-08
LL Mountain Front Wheel,399,$22.97,2012-05-08
ML Mountain Front Wheel,450,$77.79,2012-05-08
HL Mountain Front Wheel,456,$112.49,2012-05-08
LL Road Front Wheel,438,$32.69,2012-05-08
ML Road Front Wheel,433,$84.21,2012-05-08
HL Road Front Wheel,500,$131.25,2012-05-08
Touring Front Wheel,438,$89.05,2012-05-08
"ML Road Frame-W - Yellow, 38",426,$204.48,2012-05-08
"ML Road Frame-W - Yellow, 38",438,$225.32,2012-05-08
LL Mountain Rear Wheel,391,$35.87,2012-05-08
ML Mountain Rear Wheel,495,$87.62,2012-05-08
HL Mountain Rear Wheel,405,$140.96,2012-05-08
LL Road Rear Wheel,414,$46.64,2012-05-08
ML Road Rear Wheel,386,$118.10,2012-05-08
HL Road Rear Wheel,389,$129.38,2012-05-08
Touring Rear Wheel,438,$98.26,2012-05-08
"ML Mountain Frame - Black, 40",453,$134.77,2012-05-08
"ML Mountain Frame - Black, 44",497,$136.30,2012-05-08
"ML Mountain Frame - Black, 48",407,$146.22,2012-05-08
"ML Road Frame-W - Yellow, 40",459,$213.02,2012-05-08
"ML Road Frame-W - Yellow, 40",438,$251.45,2012-05-08
"ML Road Frame-W - Yellow, 42",438,$285.85,2012-05-08
"ML Road Frame-W - Yellow, 42",438,$358.36,2012-05-08
"ML Road Frame-W - Yellow, 44",473,$198.28,2012-05-08
"ML Road Frame-W - Yellow, 44",438,$187.00,2012-05-08
"ML Road Frame-W - Yellow, 48",387,$233.37,2012-05-08
"ML Road Frame-W - Yellow, 48",438,$249.27,2012-05-08
"HL Road Frame - Black, 62",438,$651.61,2012-05-08
"HL Road Frame - Black, 62",438,$852.53,2012-05-08
"HL Road Frame - Black, 44",387,$531.35,2012-05-08
"HL Road Frame - Black, 44",438,$535.43,2012-05-08
"HL Road Frame - Black, 48",390,$488.63,2012-05-08
"HL Road Frame - Black, 48",438,$581.09,2012-05-08
"HL Road Frame - Black, 52",438,$720.71,2012-05-08
"HL Road Frame - Black, 52",438,$950.32,2012-05-08
"Men's Sports Shorts, S",4,$23.41,2012-05-08
"Touring-Panniers, Large",4,$51.70,2012-05-08
Cable Lock,4,$9.91,2012-05-08
Minipump,4,$8.31,2012-05-08
Mountain Pump,4,$11.48,2012-05-08
Taillights - Battery-Powered,4,$5.83,2012-05-08
Headlights - Dual-Beam,4,$15.23,2012-05-08
Headlights - Weatherproof,4,$19.04,2012-05-08
"Men's Sports Shorts, M",4,$19.64,2012-05-08
"Men's Sports Shorts, L",4,$26.61,2012-05-08
"Men's Sports Shorts, XL",4,$24.01,2012-05-08
"Women's Tights, S",4,$26.72,2012-05-08
"Women's Tights, M",4,$32.22,2012-05-08
"Women's Tights, L",4,$27.55,2012-05-08
"Men's Bib-Shorts, S",4,$39.80,2012-05-08
"Men's Bib-Shorts, M",4,$31.63,2012-05-08
"Men's Bib-Shorts, L",4,$37.35,2012-05-08
"Half-Finger Gloves, S",4,$10.21,2012-05-08
"Half-Finger Gloves, S",4,$7.53,2012-05-08
"Half-Finger Gloves, M",4,$9.94,2012-05-08
"Half-Finger Gloves, M",4,$7.54,2012-05-08
"Half-Finger Gloves, L",4,$8.38,2012-05-08
"Half-Finger Gloves, L",4,$8.35,2012-05-08
"Full-Finger Gloves, S",4,$13.86,2012-05-08
"Full-Finger Gloves, M",4,$12.10,2012-05-08
"Full-Finger Gloves, L",4,$13.22,2012-05-08
"Classic Vest, S",4,$17.33,2012-05-08
"Classic Vest, M",4,$18.35,2012-05-08
"Classic Vest, L",4,$26.01,2012-05-08
"Women's Mountain Shorts, S",4,$20.74,2012-05-08
"Women's Mountain Shorts, M",4,$23.18,2012-05-08
"Women's Mountain Shorts, L",4,$21.90,2012-05-08
Water Bottle - 30 oz.,4,$1.68,2012-05-08
Mountain Bottle Cage,4,$3.97,2012-05-08
Road Bottle Cage,4,$3.46,2012-05-08
Patch Kit/8 Patches,4,$0.73,2012-05-08
"Racing Socks, M",4,$3.45,2012-05-08
"Racing Socks, L",4,$3.26,2012-05-08
Hitch Rack - 4-Bike,4,$37.00,2012-05-08
Bike Wash - Dissolver,4,$2.49,2012-05-08
Fender Set - Mountain,4,$8.71,2012-05-08
All-Purpose Bike Stand,4,$54.43,2012-05-08
Hydration Pack - 70 oz.,4,$19.37,2012-05-08
"Short-Sleeve Classic Jersey, S",4,$15.48,2012-05-08
"Short-Sleeve Classic Jersey, M",4,$29.34,2012-05-08
"Short-Sleeve Classic Jersey, L",4,$16.93,2012-05-08
"Short-Sleeve Classic Jersey, XL",4,$17.61,2012-05-08
"HL Touring Frame - Yellow, 60",438,$298.20,2012-05-08
"LL Touring Frame - Yellow, 62",438,$102.96,2012-05-08
"HL Touring Frame - Yellow, 46",438,$334.51,2012-05-08
"HL Touring Frame - Yellow, 50",438,$352.81,2012-05-08
"HL Touring Frame - Yellow, 54",438,$309.12,2012-05-08
"HL Touring Frame - Blue, 46",438,$307.91,2012-05-08
"HL Touring Frame - Blue, 50",438,$313.51,2012-05-08
"HL Touring Frame - Blue, 54",438,$309.22,2012-05-08
"HL Touring Frame - Blue, 60",438,$317.53,2012-05-08
Rear Derailleur,438,$39.01,2012-05-08
"LL Touring Frame - Blue, 50",438,$105.57,2012-05-08
"LL Touring Frame - Blue, 54",438,$118.70,2012-05-08
"LL Touring Frame - Blue, 58",438,$102.36,2012-05-08
"LL Touring Frame - Blue, 62",438,$99.43,2012-05-08
"LL Touring Frame - Yellow, 44",438,$109.59,2012-05-08
"LL Touring Frame - Yellow, 50",438,$97.64,2012-05-08
"LL Touring Frame - Yellow, 54",438,$180.69,2012-05-08
"LL Touring Frame - Yellow, 58",438,$121.57,2012-05-08
"LL Touring Frame - Blue, 44",438,$105.38,2012-05-08
"ML Mountain Frame-W - Silver, 40",438,$122.69,2012-05-08
"ML Mountain Frame-W - Silver, 42",438,$116.02,2012-05-08
"ML Mountain Frame-W - Silver, 46",438,$122.55,2012-05-08
Rear Brakes,438,$35.74,2012-05-08
LL Mountain Seat/Saddle,438,$9.06,2012-05-08
ML Mountain Seat/Saddle,438,$12.83,2012-05-08
HL Mountain Seat/Saddle,438,$17.73,2012-05-08
LL Road Seat/Saddle,438,$9.71,2012-05-08
ML Road Seat/Saddle,438,$16.62,2012-05-08
HL Road Seat/Saddle,438,$21.03,2012-05-08
LL Touring Seat/Saddle,438,$7.96,2012-05-08
ML Touring Seat/Saddle,438,$12.60,2012-05-08
HL Touring Seat/Saddle,438,$15.48,2012-05-08
